transaction_id,sale_date,sale_time,customer_id,gender,age,age_group,city,store_branch,membership_tier,sales_channel,category,product_name,quantity,price_per_unit,cogs,discount_event,discount_pct,discount_amount,total_sale,profit,profit_margin_pct,payment_method,customer_rating,return_flag
Txn-01710,2024-10-17,21:36:00,Cust-0265,Female,18,18-25,Khulna,Boyra,Silver,Online,Sports,Yoga Mat,5,178.34,78.78,,,,891.7,497.8,55.83,Mobile Payment,4.4,No
Txn-01711,2023-08-23,16:19:00,Cust-0024,Female,27,26-35,Khulna,Kda Avenue,Bronze,Online,Beauty,Serum,3,109.14,39.86,Clearance,25,81.86,245.56,125.98,51.3,Mobile Payment,1.5,Yes
Txn-01712,2023-05-14,14:55:00,Cust-0350,Male,20,18-25,Rajshahi,Upashahar,Gold,Online,Food & Grocery,Tea Set,5,52.92,29.86,,,,264.6,115.3,43.58,Gift Card,5.0,No
Txn-01713,2024-02-26,18:15:00,Cust-0265,Female,18,18-25,Khulna,Boyra,Silver,In-Store,Home & Garden,Rug,1,232.45,112.48,,,,232.45,119.97,51.61,Debit Card,3.0,No
Txn-01714,2023-03-28,9:05:00,Cust-0436,Female,47,46-60,Comilla,Kandirpar,Bronze,Online,Beauty,Body Lotion,1,70.42,24.65,,,,70.42,45.77,65.0,Gift Card,4.4,No
Txn-01715,2024-12-26,16:22:00,Cust-0269,Female,62,60+,Khulna,Kda Avenue,Gold,In-Store,Books & Stationery,Desk Organizer,1,8.66,3.02,,,,8.66,5.64,65.13,Mobile Payment,1.9,No
Txn-01716,2023-10-16,13:38:00,Cust-0133,Female,40,36-45,Mymensingh,Ganginar Par,Non-Member,In-Store,Books & Stationery,Pen Set,2,61.04,20.44,Weekend Deal,5,6.1,115.98,75.1,64.75,Credit Card,2.5,No
Txn-01717,2023-04-01,15:53:00,Cust-0381,Male,20,18-25,Khulna,Boyra,Non-Member,Online,Electronics,Monitor,3,1330.05,908.27,Eid Sale,15,598.52,3391.63,666.82,19.66,Mobile Payment,4.5,No
Txn-01718,2024-02-28,19:24:00,Cust-0126,Female,46,46-60,Chittagong,Agrabad,Gold,Online,Books & Stationery,Desk Organizer,2,45.36,17.07,Weekend Deal,25,22.68,68.04,33.9,49.82,Debit Card,4.1,Yes
Txn-01719,2024-01-19,17:43:00,Cust-0147,Male,47,46-60,Khulna,Boyra,Platinum,Mobile App,Food & Grocery,Nuts Mix,2,51.16,26.64,New Year Sale,10,10.23,92.09,38.81,42.14,Mobile Payment,4.1,No
Txn-01720,2023-01-29,21:50:00,Cust-0123,Female,53,46-60,Narayanganj,Tanbazar,Non-Member,Online,Toys & Kids,Stuffed Animal,2,75.2,33.25,Eid Sale,10,15.04,135.36,68.86,50.87,Mobile Payment,2.9,No
Txn-01721,2024-09-03,15:12:00,Cust-0153,Male,40,36-45,Mymensingh,Ganginar Par,Gold,Mobile App,Clothing,Jeans,1,89.52,34.12,,,,89.52,55.4,61.89,Gift Card,1.2,No
Txn-01722,2023-02-17,16:17:00,Cust-0379,Female,32,26-35,Dhaka,Mirpur,Silver,Mobile App,Electronics,Speaker,1,590.27,369.47,,,,590.27,220.8,37.41,Debit Card,2.4,No
Txn-01723,2023-12-08,17:27:00,Cust-0188,Female,60,46-60,Chittagong,Agrabad,Bronze,Online,Food & Grocery,Tea Set,4,57.46,36.18,,,,229.84,85.12,37.03,Cash,3.5,No
Txn-01724,2024-11-18,18:55:00,Cust-0491,Female,36,36-45,Chittagong,Gec Circle,Gold,In-Store,Electronics,Smartwatch,3,726.3,461.63,,,,2178.9,794.01,36.44,Credit Card,4.3,No
Txn-01725,2024-11-12,14:26:00,Cust-0040,Female,70,60+,Chittagong,Nasirabad,Non-Member,Online,Clothing,Hoodie,5,210.88,76.55,,,,1054.4,671.65,63.7,Gift Card,1.9,Yes
Txn-01726,2023-10-11,15:04:00,Cust-0160,Male,35,26-35,Narayanganj,Deobhog,Bronze,Mobile App,Home & Garden,Candle Set,4,145.63,69.41,Flash Sale,25,145.63,436.89,159.25,36.45,Cash,2.1,No
Txn-01727,2024-08-20,15:42:00,Cust-0334,Female,37,36-45,Comilla,Tomsom Bridge,Bronze,Online,Books & Stationery,Planner,1,58.11,20.68,,,,58.11,37.43,64.41,Debit Card,4.9,No
Txn-01728,2023-01-18,16:39:00,Cust-0035,Male,58,46-60,Khulna,Kda Avenue,Platinum,Online,Home & Garden,Lamp,2,216.39,86.67,,,,432.78,259.44,59.95,Mobile Payment,4.6,No
Txn-01729,2023-11-20,14:30:00,Cust-0349,Female,63,60+,Chittagong,Gec Circle,Silver,In-Store,Food & Grocery,Spice Pack,1,14.61,7.86,New Year Sale,5,0.73,13.88,6.02,43.37,Gift Card,2.6,No
Txn-01730,2024-05-11,14:55:00,Cust-0125,Female,67,60+,Narayanganj,Deobhog,Gold,Online,Food & Grocery,Protein Bar,2,18.93,10.89,,,,37.86,16.08,42.47,Debit Card,4.5,No
Txn-01731,2023-01-03,12:38:00,Cust-0135,Female,45,36-45,Narayanganj,Tanbazar,Bronze,Mobile App,Home & Garden,Cookware Set,4,24.67,13.1,,,,98.68,46.28,46.9,Mobile Payment,3.6,No
Txn-01732,2023-03-26,16:47:00,Cust-0350,Male,20,18-25,Rajshahi,Shaheb Bazar,Gold,In-Store,Books & Stationery,Pen Set,3,28.26,10.58,Eid Sale,5,4.24,80.54,48.8,60.59,Credit Card,4.7,No
Txn-01733,2024-11-21,12:09:00,Cust-0182,Male,27,26-35,,Zindabazar,Platinum,Online,Sports,Bicycle Helmet,4,64.49,29.84,New Year Sale,25,64.49,193.47,74.11,38.31,Credit Card,4.8,Yes
Txn-01734,2024-07-04,14:10:00,Cust-0356,Male,40,36-45,Khulna,Boyra,Non-Member,Mobile App,Clothing,Boots,1,144.34,69.5,,,,144.34,74.84,51.85,Cash,4.7,Yes
Txn-01735,2024-07-21,21:21:00,Cust-0185,Female,46,46-60,Narayanganj,Tanbazar,Bronze,Mobile App,Clothing,Hoodie,3,123.27,46.43,Weekend Deal,10,36.98,332.83,193.54,58.15,Credit Card,2.2,No
Txn-01736,2024-08-08,11:57:00,Cust-0367,Male,46,46-60,Khulna,Kda Avenue,Platinum,Online,Electronics,Smartphone,5,1489.49,833.75,Eid Sale,20,1489.49,5957.96,1789.21,30.03,Credit Card,3.8,Yes
Txn-01737,2023-06-27,14:10:00,Cust-0053,Male,61,60+,Chittagong,Nasirabad,Bronze,Mobile App,Sports,Jump Rope,1,152.74,78.58,,,,152.74,74.16,48.55,Cash,1.7,No
Txn-01738,2023-06-08,15:12:00,Cust-0152,Female,61,60+,Chittagong,Agrabad,Platinum,Mobile App,Clothing,Jeans,1,84.49,32.06,,,,84.49,52.43,62.05,Debit Card,2.4,No
Txn-01739,2023-03-06,14:02:00,Cust-0098,Female,40,36-45,Mymensingh,Ganginar Par,Gold,Mobile App,Electronics,Smartwatch,1,480.41,302.62,,,,480.41,177.79,37.01,Mobile Payment,2.4,No
Txn-01740,2024-11-10,18:20:00,Cust-0234,Female,52,46-60,Dhaka,Motijheel,Gold,Mobile App,Books & Stationery,Pen Set,3,22.8,7.95,Eid Sale,5,3.42,64.98,41.13,63.3,Credit Card,3.4,No
Txn-01741,2024-02-21,20:54:00,Cust-0464,,20,18-25,Mymensingh,Ganginar Par,Bronze,Online,Home & Garden,Curtains,1,62.76,31.55,,,,62.76,31.21,49.73,Cash,4.7,No
Txn-01742,2024-10-18,15:39:00,Cust-0048,Female,22,18-25,Rajshahi,Shaheb Bazar,Bronze,Mobile App,Electronics,Smartphone,4,1348.0,913.23,Weekend Deal,10,539.2,4852.8,1199.88,24.73,Debit Card,1.5,No
Txn-01743,2024-02-19,16:26:00,Cust-0423,Male,34,26-35,Khulna,Boyra,Gold,Mobile App,Beauty,Foundation,2,85.57,32.08,Flash Sale,10,17.11,154.03,89.87,58.35,Gift Card,4.1,Yes
Txn-01744,2023-02-01,16:40:00,Cust-0139,Female,29,26-35,Dhaka,Mirpur,Bronze,Online,Toys & Kids,Board Game,1,114.41,55.52,,,,114.41,58.89,51.47,Credit Card,4.0,No
Txn-01745,2024-04-11,10:12:00,Cust-0081,Female,21,18-25,Chittagong,,Gold,Mobile App,Beauty,Perfume,2,15.13,5.59,Eid Sale,25,7.56,22.7,11.52,50.75,Mobile Payment,3.9,No
Txn-01746,2023-07-15,16:07:00,Cust-0075,Female,36,36-45,Sylhet,Ambarkhana,Silver,Mobile App,Sports,Dumbbells,1,69.62,35.34,,,,69.62,34.28,49.24,Gift Card,4.5,No
Txn-01747,2023-01-24,17:09:00,Cust-0468,Female,53,46-60,Comilla,Kandirpar,Platinum,Online,Books & Stationery,Novel,1,65.45,25.06,,,,65.45,40.39,61.71,Cash,2.7,No
Txn-01748,2023-11-04,19:16:00,Cust-0231,Male,22,18-25,Narayanganj,Deobhog,Platinum,Online,Books & Stationery,Journal,2,8.12,2.75,,,,16.24,10.74,66.13,Mobile Payment,4.9,No
Txn-01749,2023-02-06,11:24:00,Cust-0169,Female,48,46-60,Comilla,Tomsom Bridge,,Mobile App,Sports,Gym Bag,1,163.97,79.33,Weekend Deal,25,40.99,122.98,43.65,35.49,Mobile Payment,2.4,No
Txn-01750,2024-09-20,17:15:00,Cust-0038,Male,41,36-45,Khulna,Kda Avenue,Bronze,In-Store,Food & Grocery,Spice Pack,1,41.25,24.63,,,,41.25,16.62,40.29,Cash,4.2,No
Txn-01751,2024-07-23,15:59:00,Cust-0144,Male,66,60+,Dhaka,Dhanmondi,Non-Member,Mobile App,Toys & Kids,Puzzle,1,103.16,54.92,,,,103.16,48.24,46.76,Cash,1.8,No
Txn-01752,2023-09-20,19:33:00,Cust-0301,Female,60,46-60,Khulna,Kda Avenue,Silver,Online,Sports,Bicycle Helmet,5,118.62,57.58,Eid Sale,5,29.66,563.44,275.54,48.9,Mobile Payment,4.2,No
Txn-01753,2024-01-06,13:28:00,Cust-0066,Male,56,46-60,Chittagong,Nasirabad,Gold,In-Store,Food & Grocery,Tea Set,5,53.55,30.06,,,,267.75,117.45,43.87,Gift Card,2.3,No
Txn-01754,2024-11-04,18:31:00,Cust-0005,Male,53,46-60,Rajshahi,Shaheb Bazar,Gold,Mobile App,Home & Garden,Pillow Set,2,248.11,127.91,New Year Sale,20,99.24,396.98,141.16,35.56,Credit Card,2.5,No
Txn-01755,2024-11-09,16:11:00,Cust-0447,Female,59,46-60,Khulna,Kda Avenue,Silver,In-Store,Beauty,Foundation,4,88.86,36.79,,,,355.44,208.28,58.6,Credit Card,2.5,No
Txn-01756,2024-06-06,16:27:00,Cust-0275,Female,20,18-25,Comilla,Tomsom Bridge,,Online,Home & Garden,Pillow Set,1,155.79,73.89,,,,155.79,81.9,52.57,Debit Card,4.2,No
Txn-01757,2023-10-03,18:36:00,Cust-0167,Female,46,46-60,,Uttara,Bronze,Online,Toys & Kids,Action Figure,1,30.52,15.12,,,,30.52,15.4,50.46,Debit Card,3.7,No
Txn-01758,2024-09-06,17:59:00,Cust-0258,Female,38,36-45,Mymensingh,Charpara,Bronze,Mobile App,Toys & Kids,Puzzle,1,85.24,37.63,,,,85.24,47.61,55.85,Mobile Payment,3.7,Yes
Txn-01759,2023-06-10,15:20:00,Cust-0390,Male,57,46-60,Comilla,Tomsom Bridge,Bronze,Mobile App,Clothing,Jeans,2,200.63,82.99,New Year Sale,10,40.13,361.13,195.15,54.04,Mobile Payment,2.4,No
Txn-01760,2024-01-02,18:27:00,Cust-0160,Male,35,26-35,Narayanganj,Tanbazar,Bronze,Mobile App,Clothing,Hoodie,2,118.54,45.71,,,,237.08,145.66,61.44,Credit Card,2.4,No
Txn-01761,2023-07-08,10:07:00,Cust-0203,Male,55,46-60,Mymensingh,Ganginar Par,Gold,Online,Food & Grocery,Organic Coffee,2,9.72,5.7,,,,19.44,8.04,41.36,Credit Card,1.5,No
Txn-01762,2024-07-08,18:13:00,Cust-0157,Female,29,26-35,Khulna,Boyra,Gold,Mobile App,Beauty,Body Lotion,2,51.97,20.02,Weekend Deal,15,15.59,88.35,48.31,54.68,Cash,4.8,No
Txn-01763,2024-06-02,21:17:00,Cust-0005,Male,53,46-60,Rajshahi,Upashahar,Gold,Mobile App,Food & Grocery,Honey,2,55.05,28.12,New Year Sale,10,11.01,99.09,42.85,43.24,Credit Card,2.5,No
Txn-01764,2024-02-13,15:47:00,Cust-0249,Male,33,26-35,Mymensingh,Ganginar Par,Gold,Online,Clothing,Suit,1,91.68,44.2,New Year Sale,10,9.17,82.51,38.31,46.43,Cash,3.5,No
Txn-01765,2023-10-01,20:52:00,Cust-0207,,70,60+,Dhaka,Motijheel,Silver,Mobile App,Beauty,Body Lotion,2,24.96,10.29,Flash Sale,15,7.49,42.43,21.85,51.5,Cash,1.4,No
Txn-01766,2024-12-28,16:22:00,Cust-0210,Female,44,36-45,Dhaka,Mirpur,Bronze,Online,Toys & Kids,Doll,1,122.42,49.75,,,,122.42,72.67,59.36,Credit Card,3.2,No
Txn-01767,2024-11-20,16:21:00,Cust-0448,Female,37,36-45,Narayanganj,Deobhog,Bronze,Online,Sports,Running Shoes,1,31.53,13.47,Eid Sale,10,3.15,28.38,14.91,52.54,Mobile Payment,3.6,No
Txn-01768,2024-02-09,9:35:00,Cust-0313,Female,18,18-25,Sylhet,Zindabazar,Non-Member,Online,Electronics,Monitor,1,1253.7,836.46,,,,1253.7,417.24,33.28,Mobile Payment,2.5,No
Txn-01769,2024-08-09,17:17:00,Cust-0154,Male,50,46-60,Comilla,Tomsom Bridge,,Online,Clothing,Sneakers,1,156.94,59.78,,,,156.94,97.16,61.91,Gift Card,3.2,No
Txn-01770,2024-11-20,18:33:00,Cust-0400,Male,63,60+,Narayanganj,Tanbazar,Bronze,Online,Sports,Jump Rope,1,65.34,29.57,New Year Sale,25,16.34,49.0,19.43,39.65,,2.4,No
Txn-01771,2024-09-19,13:50:00,Cust-0363,Male,50,46-60,Dhaka,Mirpur,Gold,Online,Food & Grocery,Nuts Mix,3,17.25,10.01,Clearance,5,2.59,49.16,19.13,38.91,Gift Card,1.7,No
Txn-01772,2023-01-03,19:17:00,Cust-0394,Female,65,60+,Dhaka,Mirpur,Silver,In-Store,Electronics,Monitor,4,637.13,373.45,,,,2548.52,1054.72,41.39,Debit Card,3.4,No
Txn-01773,2023-02-22,17:07:00,Cust-0064,Male,21,18-25,Narayanganj,Tanbazar,Silver,Mobile App,Sports,Tennis Racket,3,100.53,51.77,Eid Sale,10,30.16,271.43,116.12,42.78,Debit Card,3.8,No
Txn-01774,2023-06-27,14:23:00,Cust-0240,Male,51,46-60,Mymensingh,Ganginar Par,Gold,Online,Sports,Gym Bag,1,62.09,27.35,Clearance,15,9.31,52.78,25.43,48.18,Gift Card,2.3,No
Txn-01775,2024-04-23,13:42:00,Cust-0161,Female,54,46-60,Mymensingh,Ganginar Par,Silver,Mobile App,Beauty,Moisturizer,2,104.68,46.58,New Year Sale,25,52.34,157.02,63.86,40.67,Gift Card,4.1,No
Txn-01776,2024-05-12,18:19:00,Cust-0427,Female,23,18-25,Comilla,Kandirpar,Gold,Mobile App,Toys & Kids,Action Figure,1,139.92,64.55,,,,139.92,75.37,53.87,Debit Card,3.5,No
Txn-01777,2023-07-18,15:15:00,Cust-0110,Male,45,36-45,Comilla,Tomsom Bridge,Silver,Mobile App,Home & Garden,Candle Set,1,20.53,8.53,Flash Sale,25,5.13,15.4,6.87,44.61,Cash,2.0,Yes
Txn-01778,2024-11-16,16:46:00,Cust-0415,Female,41,36-45,,Zindabazar,Non-Member,Online,Food & Grocery,Nuts Mix,1,11.85,6.49,New Year Sale,5,0.59,11.26,4.77,42.36,Debit Card,2.5,No
Txn-01779,2023-02-07,12:01:00,Cust-0098,Female,40,36-45,,Ganginar Par,Gold,In-Store,Books & Stationery,Notebook,1,6.45,2.53,,,,6.45,3.92,60.78,Mobile Payment,4.0,Yes
Txn-01780,2024-04-16,16:41:00,Cust-0139,Female,29,26-35,Dhaka,Mirpur,Bronze,Mobile App,Electronics,Monitor,2,837.34,482.91,Weekend Deal,15,251.2,1423.48,457.66,32.15,Cash,2.6,No
Txn-01781,2023-04-23,18:23:00,Cust-0297,Female,47,46-60,Mymensingh,Charpara,Bronze,Online,Food & Grocery,Spice Pack,2,29.48,16.3,,,,58.96,26.36,44.71,Credit Card,2.5,No
Txn-01782,2023-12-31,17:38:00,Cust-0209,Female,50,46-60,Dhaka,Mirpur,Gold,In-Store,Electronics,Monitor,1,133.8,84.31,,,,133.8,49.49,36.99,Credit Card,1.9,No
Txn-01783,2023-04-20,18:39:00,Cust-0004,Male,31,26-35,Rajshahi,Upashahar,Silver,Mobile App,Clothing,Sneakers,2,59.55,28.98,Eid Sale,10,11.91,107.19,49.23,45.93,Debit Card,4.9,No
Txn-01784,2024-02-19,19:59:00,Cust-0116,Male,47,46-60,Mymensingh,Charpara,Non-Member,Mobile App,Sports,Jump Rope,2,146.77,67.82,,,,293.54,157.9,53.79,Cash,1.8,No
Txn-01785,2024-11-14,9:03:00,Cust-0469,Male,56,46-60,Mymensingh,Ganginar Par,Silver,Online,Toys & Kids,Rc Car,3,122.64,57.09,New Year Sale,25,91.98,275.94,104.67,37.93,Cash,3.1,Yes
Txn-01786,2023-12-17,12:42:00,Cust-0213,Female,46,46-60,Narayanganj,Tanbazar,Bronze,Mobile App,Food & Grocery,Chocolate Box,4,49.54,30.03,,,,198.16,78.04,39.38,Gift Card,2.6,Yes
Txn-01787,2023-04-17,11:08:00,Cust-0345,Female,22,18-25,Chittagong,Agrabad,Gold,In-Store,Beauty,Moisturizer,1,97.64,33.16,,,,97.64,64.48,66.04,Mobile Payment,1.3,No
Txn-01788,2024-05-15,18:34:00,Cust-0291,Male,57,46-60,Dhaka,Mirpur,Gold,Mobile App,Beauty,Mascara,3,99.1,35.59,New Year Sale,20,59.46,237.84,131.07,55.11,Debit Card,2.5,No
Txn-01789,2023-08-08,12:43:00,Cust-0420,Male,51,46-60,Comilla,Kandirpar,Silver,In-Store,Sports,Tennis Racket,1,67.99,32.51,Weekend Deal,15,10.2,57.79,25.28,43.74,Mobile Payment,4.7,No
Txn-01790,2023-01-19,17:09:00,Cust-0030,Female,51,46-60,Khulna,Boyra,Non-Member,In-Store,Food & Grocery,Protein Bar,1,42.95,26.87,Flash Sale,25,10.74,32.21,5.34,16.58,Gift Card,4.1,No
Txn-01791,2024-05-23,20:16:00,Cust-0196,Female,46,46-60,Chittagong,Gec Circle,,In-Store,Beauty,Foundation,1,13.07,5.22,,,,13.07,7.85,60.06,Debit Card,2.1,No
Txn-01793,2024-03-07,17:30:00,Cust-0223,Female,27,26-35,Narayanganj,Deobhog,Silver,Online,Clothing,Dress,1,197.24,90.94,New Year Sale,5,9.86,187.38,96.44,51.47,Mobile Payment,3.8,No
Txn-01794,2024-03-02,12:06:00,Cust-0256,Male,37,36-45,Narayanganj,Deobhog,Bronze,In-Store,Beauty,Perfume,2,41.01,15.48,Weekend Deal,5,4.1,77.92,46.96,60.27,Gift Card,2.6,No
Txn-01795,2023-02-15,13:52:00,Cust-0344,Female,20,18-25,Dhaka,Uttara,Silver,Online,Beauty,Shampoo,2,102.94,43.17,Eid Sale,25,51.47,154.41,68.07,44.08,Debit Card,1.4,No
Txn-01796,2024-02-15,10:45:00,Cust-0464,Female,20,18-25,Mymensingh,Charpara,Bronze,Mobile App,Food & Grocery,Organic Coffee,4,26.28,16.28,,,,105.12,40.0,38.05,Cash,1.9,No
Txn-01797,2024-11-08,21:45:00,Cust-0493,Male,36,36-45,Dhaka,Gulshan,Bronze,In-Store,Toys & Kids,Lego Set,1,27.27,14.44,Weekend Deal,25,6.82,20.45,6.01,29.39,Mobile Payment,5.0,No
Txn-01798,2024-02-05,15:00:00,Cust-0237,Male,46,46-60,Sylhet,Ambarkhana,Gold,Mobile App,Home & Garden,Lamp,1,53.0,23.16,,,,53.0,29.84,56.3,Credit Card,4.1,No
Txn-01799,2023-06-25,15:00:00,Cust-0072,Male,18,18-25,Narayanganj,Deobhog,Gold,Online,Beauty,Lipstick,2,56.58,23.4,Weekend Deal,25,28.29,84.87,38.07,44.86,Debit Card,3.1,No
Txn-01800,2024-09-09,13:49:00,Cust-0189,Male,53,46-60,,Agrabad,Bronze,Online,Food & Grocery,Nuts Mix,3,15.57,9.28,,,,46.71,18.87,40.4,Mobile Payment,2.0,No
Txn-01801,2023-03-28,15:21:00,Cust-0471,Female,51,46-60,Narayanganj,Tanbazar,Bronze,In-Store,Home & Garden,Pillow Set,3,180.69,91.41,,,,542.07,267.84,49.41,Cash,2.2,No
Txn-01803,2024-09-09,15:31:00,Cust-0476,Female,55,46-60,Khulna,Boyra,Platinum,In-Store,Toys & Kids,Board Game,2,129.98,55.74,New Year Sale,20,51.99,207.97,96.49,46.4,Gift Card,2.2,No
Txn-01804,2024-12-16,15:21:00,Cust-0048,Female,22,18-25,Rajshahi,Upashahar,Bronze,In-Store,Books & Stationery,Textbook,1,45.57,18.01,Weekend Deal,25,11.39,34.18,16.17,47.31,,2.8,No
Txn-01805,2023-04-29,18:29:00,Cust-0392,Female,22,18-25,Dhaka,Uttara,Silver,Online,Books & Stationery,Desk Organizer,2,39.86,17.09,,,,79.72,45.54,57.12,Credit Card,2.2,Yes
Txn-01806,2024-11-02,19:59:00,Cust-0301,Female,60,46-60,Khulna,Kda Avenue,Silver,In-Store,Toys & Kids,Rc Car,2,127.99,60.27,,,,255.98,135.44,52.91,Credit Card,1.7,No
Txn-01807,2024-03-06,18:46:00,Cust-0372,Male,34,26-35,Dhaka,Gulshan,Gold,In-Store,Toys & Kids,Action Figure,5,137.74,73.61,Eid Sale,15,103.31,585.39,217.34,37.13,Debit Card,3.2,No
Txn-01808,2023-02-14,16:44:00,Cust-0448,Female,37,36-45,Narayanganj,Deobhog,,Online,Toys & Kids,Rc Car,2,128.12,70.29,Flash Sale,5,12.81,243.43,102.85,42.25,Credit Card,2.9,No
Txn-01809,2024-08-20,19:23:00,Cust-0419,Female,41,36-45,Narayanganj,Deobhog,Platinum,Online,Home & Garden,Candle Set,1,135.8,56.51,Clearance,25,33.95,101.85,45.34,44.52,Debit Card,4.5,No
Txn-01810,2024-11-20,18:26:00,Cust-0175,Female,18,18-25,Sylhet,Zindabazar,Bronze,Online,Toys & Kids,Doll,3,81.64,34.51,Flash Sale,25,61.23,183.69,80.16,43.64,Gift Card,2.4,Yes
Txn-01811,2024-11-27,10:13:00,Cust-0297,Female,47,46-60,Mymensingh,Charpara,Bronze,Online,Electronics,Smartwatch,1,1437.13,975.44,Flash Sale,5,71.86,1365.27,389.83,28.55,Gift Card,3.9,No
Txn-01812,2024-10-27,18:26:00,Cust-0035,Male,58,46-60,Khulna,Boyra,Platinum,Online,Food & Grocery,Olive Oil,3,56.23,32.13,Clearance,20,33.74,134.95,38.56,28.57,Gift Card,2.5,No
Txn-01813,2024-10-31,13:36:00,Cust-0458,Female,49,46-60,Khulna,Kda Avenue,Silver,In-Store,Books & Stationery,Planner,1,33.22,12.9,Clearance,5,1.66,31.56,18.66,59.13,Mobile Payment,4.0,Yes
Txn-01814,2023-05-07,12:38:00,Cust-0215,Male,53,46-60,Mymensingh,Charpara,Bronze,In-Store,Beauty,Foundation,1,82.68,31.5,,,,82.68,51.18,61.9,Credit Card,1.9,No
Txn-01815,2023-09-05,10:09:00,Cust-0111,Female,61,60+,Rajshahi,Upashahar,Silver,Mobile App,Food & Grocery,Nuts Mix,1,20.4,11.43,,,,20.4,8.97,43.97,Debit Card,3.8,No
Txn-01816,2023-01-03,15:22:00,Cust-0336,Male,67,60+,Comilla,Tomsom Bridge,Silver,In-Store,Beauty,Moisturizer,2,47.51,17.05,,,,95.02,60.92,64.11,Credit Card,3.0,No
Txn-01817,2023-02-19,10:24:00,Cust-0442,Male,50,46-60,Sylhet,Ambarkhana,Gold,In-Store,Home & Garden,Plant Pot,3,168.7,75.99,Weekend Deal,20,101.22,404.88,176.91,43.69,Cash,1.5,No
Txn-01818,2024-06-16,18:16:00,Cust-0086,Female,55,46-60,Sylhet,Ambarkhana,Silver,In-Store,Sports,Water Bottle,4,193.17,92.61,,,,772.68,402.24,52.06,Mobile Payment,2.6,Yes
Txn-01819,2023-05-16,14:51:00,Cust-0016,Female,58,46-60,Comilla,Kandirpar,Bronze,In-Store,Toys & Kids,Stuffed Animal,2,87.09,40.67,Flash Sale,5,8.71,165.47,84.13,50.84,Credit Card,3.9,Yes
Txn-01820,2023-06-22,12:56:00,Cust-0039,Male,54,46-60,Chittagong,Agrabad,Bronze,Online,Toys & Kids,Lego Set,1,136.28,74.32,New Year Sale,25,34.07,102.21,27.89,27.29,Credit Card,4.8,No
Txn-01821,2024-11-08,12:51:00,Cust-0242,Female,57,46-60,Rajshahi,Upashahar,Silver,In-Store,Toys & Kids,Doll,2,138.76,59.73,,,,277.52,158.06,56.95,Debit Card,3.3,No
Txn-01822,2023-06-27,16:07:00,Cust-0243,Male,32,26-35,Narayanganj,Tanbazar,Gold,Online,Books & Stationery,Textbook,1,27.53,9.23,,,,27.53,18.3,66.47,Cash,1.1,No
Txn-01823,2023-02-12,12:31:00,Cust-0160,Male,35,26-35,Narayanganj,Tanbazar,Bronze,Mobile App,Sports,Dumbbells,1,42.76,21.47,,,,42.76,21.29,49.79,Mobile Payment,2.4,No
Txn-01824,2023-10-06,11:17:00,Cust-0272,Male,42,36-45,Narayanganj,Deobhog,Silver,In-Store,Toys & Kids,Doll,2,102.2,41.73,Eid Sale,20,40.88,163.52,80.06,48.96,Mobile Payment,2.3,No
Txn-01825,2023-04-11,14:25:00,Cust-0349,Female,63,60+,Chittagong,Agrabad,Silver,Mobile App,Toys & Kids,Puzzle,3,48.61,21.12,Flash Sale,5,7.29,138.54,75.18,54.27,Debit Card,2.2,No
Txn-01826,2023-07-13,13:36:00,Cust-0496,Female,53,46-60,Khulna,Kda Avenue,Bronze,Online,Sports,Jump Rope,1,41.23,19.93,Flash Sale,25,10.31,30.92,10.99,35.54,Cash,4.2,No
Txn-01827,2023-12-10,15:38:00,Cust-0079,Male,35,26-35,Khulna,Kda Avenue,Gold,Mobile App,Food & Grocery,Olive Oil,1,27.07,16.55,Weekend Deal,15,4.06,23.01,6.46,28.07,Mobile Payment,1.0,No
Txn-01828,2023-04-20,16:31:00,Cust-0312,Female,62,60+,Khulna,Kda Avenue,Non-Member,In-Store,Toys & Kids,Doll,1,13.88,5.71,,,,13.88,8.17,58.86,Gift Card,1.6,No
Txn-01829,2023-12-28,12:14:00,Cust-0361,Male,39,36-45,Narayanganj,Deobhog,Bronze,Mobile App,Beauty,Body Lotion,3,102.6,39.63,,,,307.8,188.91,61.37,Debit Card,3.0,No
Txn-01830,2023-04-16,14:40:00,Cust-0466,Female,66,60+,Khulna,Boyra,Platinum,Mobile App,Sports,Water Bottle,1,164.95,86.82,Clearance,5,8.25,156.7,69.88,44.59,Credit Card,4.9,No
Txn-01831,2024-04-22,14:59:00,Cust-0236,Male,45,36-45,Chittagong,Agrabad,Platinum,In-Store,Home & Garden,Cookware Set,5,298.58,160.4,Eid Sale,25,373.23,1119.67,317.67,28.37,Gift Card,2.6,No
Txn-01832,2023-12-21,16:33:00,Cust-0474,Female,63,60+,Khulna,Kda Avenue,Silver,Mobile App,Food & Grocery,Protein Bar,2,14.78,9.5,Clearance,20,5.91,23.65,4.65,19.66,Mobile Payment,3.8,No
Txn-01833,2023-06-25,19:16:00,Cust-0153,Male,40,36-45,Mymensingh,Charpara,Gold,In-Store,Food & Grocery,Nuts Mix,4,15.87,9.98,Clearance,25,15.87,47.61,7.69,16.15,Gift Card,4.9,No
Txn-01834,2024-05-02,11:57:00,Cust-0208,Female,34,26-35,Comilla,Kandirpar,Bronze,In-Store,Home & Garden,Rug,3,270.41,134.43,,,,811.23,407.94,50.29,Debit Card,4.7,No
